st_delivname,kepid,tm_designation,ra,dec,kepmag,teff,teff_prov,logg,logg_prov,feh,feh_prov,radius,mass,dens,prov_sec,nconfp,nkoi,ntce,st_quarters,st_vet_date
q1_q17_dr25_supp_stellar,12157242,2MASS J19205007+5043013,290.20862,50.717040999999995,14.884,5332,PHO1,3.952,KIC0,-0.24,KIC0,1.631,0.87,0.2823,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12157248,2MASS J19205106+5043324,290.21277000000003,50.725689,12.765,5953,PHO1,3.7689999999999997,FLK73,-0.12,KIC0,2.4659999999999997,1.305,0.1225,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12157369,2MASS J19210883+5044325,290.2868,50.742371,14.965,5606,PHO1,4.394,KIC0,-0.04,KIC0,0.9940000000000001,0.892,1.28,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12158399,2MASS J19234528+5044537,290.93869,50.748267999999996,11.292,5982,PHO1,4.311,KIC0,0.08,KIC0,1.204,1.081,0.8714,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12158729,2MASS J19243417+5042355,291.14243,50.709839,13.837,5889,PHO54,4.011,PHO54,-0.08,PHO54,1.692,1.069,0.3108,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12158850,2MASS J19245025+5045093,291.20941,50.752602,13.105,5808,PHO1,3.72,FLK73,-0.4,KIC0,2.497,1.193,0.10800000000000001,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12159243,2MASS J19255153+5045304,291.46472,50.758469,13.972000000000001,5395,PHO1,4.387,KIC0,0.32,KIC0,1.0270000000000001,0.938,1.219,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12159249,2MASS J19255215+5045341,291.46732000000003,50.759479999999996,12.71,5876,SPE59,4.269,SPE59,0.24,SPE59,1.2930000000000001,1.132,0.7384,DSEP,1,1,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12159383,2MASS J19261002+5045592,291.54175,50.766441,13.353,5537,PHO1,3.965,KIC0,0.14,KIC0,1.7930000000000001,1.083,0.2646,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12159489,2MASS J19262443+5047245,291.60181,50.790161,13.074000000000002,5615,PHO1,3.655,FLK73,0.44,KIC0,3.0789999999999997,1.564,0.07547999999999999,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12164811,2MASS J19373864+5046502,294.41101000000003,50.780628,13.589,5359,PHO1,3.6860000000000004,KIC0,-0.86,KIC0,2.123,0.796,0.1173,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12165069,2MASS J19380552+5045374,294.52301,50.760391,13.099,6058,PHO1,4.362,KIC0,-0.08,KIC0,1.104,1.024,1.071,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12165188,2MASS J19381841+5044156,294.57675,50.737679,13.929,5446,PHO1,3.946,KIC0,-0.1,KIC0,1.7380000000000002,0.974,0.2614,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12165226,2MASS J19382268+5042491,294.59451,50.713638,12.792,5942,PHO1,3.872,FLK73,0.08,KIC0,2.17,1.281,0.1765,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12165495,2MASS J19385368+5043498,294.72369,50.730518,12.605,5522,SPE68,4.323,SPE68,-0.06,SPE68,1.054,0.852,1.025,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12166199,2MASS J19401827+5047587,295.07617,50.799640999999994,14.392999999999999,5274,KIC0,3.835,KIC0,-0.48,KIC0,1.8259999999999998,0.831,0.1923,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12166330,2MASS J19403532+5047450,295.14718999999997,50.795840999999996,13.255999999999998,5906,SPE68,4.079,SPE68,0.0,SPE68,1.565,1.072,0.3941,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12166342,2MASS J19403721+5045038,295.15506,50.751068,14.550999999999998,6050,PHO1,4.363,KIC0,-0.3,KIC0,1.061,0.948,1.117,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12166468,2MASS J19405052+5042504,295.21054,50.714008,12.349,5941,PHO1,4.038,FLK73,-0.24,KIC0,1.5859999999999999,1.001,0.3535,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12166983,2MASS J19414669+5042384,295.44458,50.71067,14.927,5657,PHO1,4.218999999999999,KIC0,-0.18,KIC0,1.195,0.862,0.7121,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12167380,2MASS J19422499+5044036,295.60413,50.734341,14.97,5811,PHO1,4.315,KIC0,-0.26,KIC0,1.08,0.88,0.9833,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12167576,2MASS J19424636+5045213,295.69318,50.755939,15.152999999999999,5991,PHO1,4.38,KIC0,-0.26,KIC0,1.0390000000000001,0.945,1.186,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12167799,2MASS J19430793+5043289,295.78305,50.724709000000004,13.025,5854,PHO1,3.6910000000000003,FLK73,-0.16,KIC0,2.76,1.364,0.09139,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12168004,2MASS J19432808+5047154,295.86703,50.787621,13.819,5633,PHO1,4.323,KIC0,0.04,KIC0,1.099,0.926,0.982,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12168246,2MASS J19435041+5043376,295.96008,50.727131,12.312999999999999,5223,SPE74,3.7889999999999997,SPE74,0.24,SPE74,2.392,1.285,0.1322,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12168594,2MASS J19442729+5047290,296.11371,50.791409,14.600999999999999,5758,PHO1,4.356,KIC0,-0.24,KIC0,1.025,0.869,1.137,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12168895,2MASS J19445797+5046498,296.24155,50.78051,14.495,5685,SPE90,4.173,SPE90,0.1,SPE90,1.349,0.99,0.5679,DSEP,0,1,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12169184,2MASS J19452579+5047563,296.35748,50.798988,12.644,6000,PHO1,3.844,FLK73,-0.02,KIC0,2.248,1.285,0.1593,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12170199,2MASS J19470531+5042189,296.77213,50.705269,12.838,6014,PHO1,3.7060000000000004,FLK73,0.0,KIC0,2.79,1.444,0.09367,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12170224,2MASS J19470770+5046338,296.78207000000003,50.776081,13.850999999999999,5620,PHO1,4.348,KIC0,0.02,KIC0,1.06,0.913,1.08,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12170767,2MASS J19480520+5046088,297.0217,50.769112,13.325,5542,SPE90,3.8310000000000004,SPE90,-0.02,SPE90,2.191,1.187,0.1589,DSEP,0,1,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12200489,2MASS J19053542+5048302,286.39763999999997,50.808392,13.331,5391,PHO1,3.779,KIC0,-0.26,KIC0,2.209,1.071,0.14,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12201533,2MASS J19084952+5050500,287.20639,50.847218,13.194,5657,PHO54,4.202,PHO54,-0.02,PHO54,1.262,0.925,0.6478,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12201924,2MASS J19095341+5052351,287.47256,50.876431,14.277999999999999,6008,PHO1,4.367,KIC0,-0.64,KIC0,0.983,0.821,1.217,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12202127,2MASS J19103219+5053540,287.63416,50.898361,13.493,5970,PHO1,4.335,KIC0,-0.22,KIC0,1.097,0.95,1.014,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12202130,2MASS J19103239+5052557,287.63495,50.882149,14.564,6026,PHO1,4.368,KIC0,-0.28,KIC0,1.055,0.948,1.138,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12202133,2MASS J19103361+5053098,287.64005,50.886059,13.072000000000001,6025,PHO1,3.685,FLK73,0.1,KIC0,2.928,1.513,0.08492999999999999,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12203327,2MASS J19132214+5052352,288.34229,50.87645,13.562000000000001,5354,PHO1,3.785,KIC0,0.26,KIC0,2.441,1.326,0.1284,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12203488,2MASS J19134532+5050006,288.4389,50.833508,13.168,6052,PHO54,3.937,PHO54,-0.06,PHO54,1.943,1.19,0.2285,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12203804,2MASS J19143316+5052240,288.63818,50.873340999999996,15.184000000000001,5681,PHO1,4.306,KIC0,0.07,KIC0,1.139,0.956,0.9114,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12204021,2MASS J19151201+5050323,288.80005,50.842319,15.425999999999998,5725,PHO1,4.335,KIC0,-0.14,KIC0,1.064,0.893,1.044,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12204158,2MASS J19153184+5053067,288.88268999999997,50.885201,13.463,6047,PHO1,4.266,KIC0,-0.22,KIC0,1.207,0.98,0.7856,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12204302,2MASS J19154822+5053211,288.95092999999997,50.889198,13.802999999999999,5790,PHO1,4.272,KIC0,-0.12,KIC0,1.165,0.927,0.8263,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12204361,2MASS J19155692+5048402,288.98717999999997,50.811192,14.713,5505,PHO1,4.381,KIC0,-0.16,KIC0,0.965,0.816,1.281,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12204489,2MASS J19161454+5050158,289.06057999999996,50.837742,14.923,5903,PHO1,4.341,KIC0,-0.28,KIC0,1.062,0.904,1.062,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12204510,2MASS J19161651+5048397,289.06882,50.811039,14.654000000000002,6040,PHO1,4.388,KIC0,-0.04,KIC0,1.078,1.036,1.163,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12204529,2MASS J19161845+5052521,289.07687000000004,50.881142,15.550999999999998,5340,PHO1,4.369,KIC0,0.22,KIC0,1.0190000000000001,0.885,1.179,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12204550,2MASS J19162192+5052159,289.09134,50.871101,15.335,5341,PHO1,4.373,KIC0,0.24,KIC0,1.018,0.892,1.192,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12204835,2MASS J19170059+5048457,289.25247,50.812721,14.7,5970,PHO1,4.3469999999999995,KIC0,0.0,KIC0,1.127,1.031,1.014,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12204964,2MASS J19171804+5049091,289.32516,50.819199,14.661,5895,PHO1,4.291,KIC0,-0.28,KIC0,1.124,0.903,0.8943,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12205857,2MASS J19191727+5048301,289.82196,50.80838,14.085999999999999,5366,PHO1,4.059,KIC0,0.06,KIC0,1.48,0.916,0.3982,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12206157,2MASS J19195756+5050490,289.98987,50.846958,14.185,5705,PHO1,4.353,KIC0,-0.1,KIC0,1.047,0.901,1.107,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12206247,2MASS J19201052+5053478,290.04385,50.896629,15.32,5975,PHO1,4.34,KIC0,-0.12,KIC0,1.114,0.99,1.0090000000000001,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12206655,2MASS J19210436+5050386,290.26822000000004,50.844032,12.78,6039,PHO54,3.638,PHO54,-0.34,PHO54,2.95,1.382,0.07584,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12206893,2MASS J19214132+5050010,290.42221,50.83363,15.074000000000002,5746,PHO1,4.341,KIC0,-0.5,KIC0,0.985,0.776,1.143,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12207060,2MASS J19220445+5052491,290.51852,50.880322,15.047,5709,PHO1,4.363,KIC0,0.14,KIC0,1.085,0.99,1.092,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12207156,2MASS J19221864+5049201,290.5777,50.822269,13.38,5400,PHO1,3.735,KIC0,-0.84,KIC0,2.0069999999999997,0.797,0.1388,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12207171,2MASS J19222157+5052318,290.5899,50.87553,12.585999999999999,5515,PHO1,3.8989999999999996,FLK73,-0.62,KIC0,1.6780000000000002,0.813,0.2424,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12207309,2MASS J19224536+5051346,290.68903,50.859638000000004,14.222999999999999,5317,KIC0,3.9360000000000004,KIC0,-0.1,KIC0,1.73,0.942,0.2564,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12207402,2MASS J19230127+5050014,290.75537,50.833729,13.927999999999999,5953,PHO54,4.191,PHO54,0.02,PHO54,1.371,1.062,0.5808,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12207944,2MASS J19242314+5053254,291.09644,50.890411,13.626,5423,PHO1,3.9389999999999996,KIC0,-0.4,KIC0,1.629,0.842,0.27399999999999997,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12208483,2MASS J19254442+5048033,291.43512000000004,50.800919,13.335,5372,PHO1,4.093,KIC0,0.3,KIC0,1.472,0.979,0.4317,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12208623,2MASS J19261112+5049370,291.54636,50.826962,13.095,6031,PHO1,3.7260000000000004,FLK73,-0.1,KIC0,2.6639999999999997,1.378,0.1027,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12208631,2MASS J19261212+5049322,291.55051000000003,50.825611,15.114,5481,SPE90,4.361000000000001,SPE90,0.0,SPE90,1.014,0.86,1.1640000000000001,DSEP,0,2,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12214087,2MASS J19380457+5051396,294.51907,50.861019,14.812999999999999,5763,PHO1,4.381,KIC0,-0.6,KIC0,0.929,0.757,1.33,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12214393,2MASS J19384168+5051539,294.67368,50.86499,11.879000000000001,6052,PHO1,4.085,FLK73,-0.62,KIC0,1.402,0.872,0.4459,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12214521,2MASS J19385864+5050515,294.74435,50.847649,14.595999999999998,6036,PHO1,4.361000000000001,KIC0,-0.18,KIC0,1.082,0.98,1.089,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12214888,2MASS J19393713+5052340,294.90475,50.876129,14.785,6013,KIC0,4.322,KIC0,-0.26,KIC0,1.113,0.949,0.9703,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12215071,2MASS J19395776+5050305,294.99069,50.841831,13.549000000000001,6025,SPE68,3.8,SPE68,-0.28,SPE68,2.293,1.209,0.1413,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12215337,2MASS J19403113+5049467,295.12973,50.829659,14.460999999999999,5796,PHO1,4.277,KIC0,0.44,KIC0,1.2930000000000001,1.154,0.7509,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12215690,2MASS J19411109+5051089,295.29623,50.852489,13.424000000000001,5768,PHO1,4.08,KIC0,-0.54,KIC0,1.3619999999999999,0.812,0.4528,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12216297,2MASS J19421632+5050014,295.56802000000005,50.83374,13.305,6033,PHO1,4.334,KIC0,-0.26,KIC0,1.103,0.956,1.004,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12216495,2MASS J19423794+5052305,295.65811,50.875149,13.953,5564,PHO1,3.944,KIC0,-0.56,KIC0,1.597,0.818,0.2826,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12216931,2MASS J19432274+5049060,295.84476,50.818352000000004,14.725999999999999,5706,PHO1,4.293,KIC0,-0.04,KIC0,1.136,0.925,0.8895,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12217667,2MASS J19444061+5048231,296.16925,50.806419,12.659,5768,PHO1,3.793,KIC0,-0.32,KIC0,2.229,1.125,0.1431,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12217805,2MASS J19445489+5053517,296.22873,50.89772,15.322000000000001,5944,PHO1,4.38,KIC0,0.0,KIC0,1.082,1.024,1.138,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12217843,2MASS J19445920+5049499,296.2467,50.83054,12.443,5889,PHO1,3.983,FLK73,-0.06,KIC0,1.765,1.095,0.2803,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12218467,2MASS J19460208+5049030,296.50867,50.81752,15.213,5951,PHO1,4.343,KIC0,-0.26,KIC0,1.074,0.928,1.053,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12218564,2MASS J19461282+5048572,296.55343999999997,50.815899,13.027999999999999,5616,PHO1,3.818,FLK73,-0.74,KIC0,1.9,0.865,0.1777,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12218727,2MASS J19463119+5050384,296.62997,50.844009,12.249,5774,PHO1,3.87,KIC0,-0.54,KIC0,1.87,0.945,0.2036,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12218858,2MASS J19464552+5051545,296.68967000000004,50.865139,13.334000000000001,5767,PHO1,3.883,KIC0,-0.98,KIC0,1.6780000000000002,0.785,0.2338,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12218895,2MASS J19464989+5048440,296.70788999999996,50.812222,13.084000000000001,5636,PHO1,4.256,KIC0,0.24,KIC0,1.238,1.007,0.7469,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12218938,2MASS J19465440+5051310,296.72668,50.858631,13.818,5861,PHO1,4.364,KIC0,-0.52,KIC0,0.978,0.807,1.215,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12218985,2MASS J19465786+5051583,296.74112,50.866199,13.136,5900,PHO1,3.641,FLK73,-0.94,KIC0,2.559,1.044,0.08772999999999999,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12219147,2MASS J19471125+5050523,296.79691,50.847881,15.026,5857,KIC0,4.359,KIC0,-0.54,KIC0,0.9790000000000001,0.8,1.2009999999999998,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12219445,2MASS J19474569+5051039,296.9404,50.851089,14.300999999999998,5819,PHO1,4.3389999999999995,KIC0,-0.08,KIC0,1.092,0.949,1.0270000000000001,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12219556,2MASS J19475626+5048056,296.98441,50.801559000000005,14.187999999999999,5696,PHO1,4.343999999999999,KIC0,-0.02,KIC0,1.072,0.926,1.0590000000000002,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12251236,2MASS J19083666+5057287,287.15277000000003,50.957981,15.424000000000001,5959,PHO1,4.391,KIC0,0.0,KIC0,1.072,1.031,1.179,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12251319,2MASS J19085185+5058401,287.21609,50.977829,11.824000000000002,5763,PHO1,4.0360000000000005,FLK73,-0.22,KIC0,1.5519999999999998,0.954,0.3597,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12251520,2MASS J19092927+5054271,287.37198,50.907551,15.45,5788,PHO1,4.371,KIC0,0.14,KIC0,1.091,1.021,1.107,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12251673,2MASS J19095761+5057066,287.49005,50.951839,13.462,5646,PHO1,4.323,KIC0,0.14,KIC0,1.124,0.969,0.9605,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12251967,2MASS J19105227+5054538,287.7178,50.914959,13.175,5211,PHO1,3.841,KIC0,-0.38,KIC0,1.831,0.848,0.1946,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12251994,2MASS J19105529+5054587,287.73098999999996,50.91547,13.144,6038,PHO54,3.865,PHO54,-0.14,PHO54,2.13,1.213,0.1769,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12252367,2MASS J19115055+5057458,287.96063,50.962742,15.175,5779,PHO1,4.363,KIC0,-0.02,KIC0,1.0659999999999998,0.957,1.111,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12252443,2MASS J19120250+5058028,288.01041000000004,50.967449,12.905999999999999,5889,PHO1,3.798,FLK73,-0.28,KIC0,2.266,1.175,0.1423,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12252595,2MASS J19122472+5058101,288.10303,50.969479,14.184000000000001,5383,PHO1,4.335,KIC0,0.16,KIC0,1.055,0.879,1.053,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12252617,2MASS J19122850+5058411,288.11877000000004,50.978111,12.811,5872,PHO1,3.8939999999999997,FLK73,-0.06,KIC0,2.024,1.171,0.19899999999999998,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12252641,2MASS J19123121+5055572,288.13004,50.932559999999995,14.942,5930,PHO1,4.369,KIC0,-0.48,KIC0,0.9940000000000001,0.844,1.21,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12252656,2MASS J19123340+5058446,288.13916,50.979079999999996,14.365,6042,PHO1,4.32,KIC0,0.16,KIC0,1.225,1.145,0.8767,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12252718,2MASS J19124443+5058507,288.18515,50.98077,13.935,6028,PHO1,4.325,KIC0,-0.46,KIC0,1.07,0.881,1.013,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12252732,2MASS J19124637+5055178,288.19321,50.921619,11.446,5618,PHO1,4.155,FLK73,-0.18,KIC0,1.288,0.865,0.5705,DSEP,0,1,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12252755,2MASS J19125102+5054082,288.21259,50.902279,15.632,5799,PHO1,4.34,KIC0,0.1,KIC0,1.124,1.009,0.9996,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12252839,2MASS J19130433+5054069,288.26804,50.901932,13.958,5267,PHO1,3.759,KIC0,-0.12,KIC0,2.339,1.146,0.1262,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12252899,2MASS J19131316+5058589,288.30487,50.983051,13.953,5413,PHO1,3.681,KIC0,-0.24,KIC0,2.707,1.284,0.09111,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12253350,2MASS J19141503+5056088,288.56262000000004,50.935802,10.245,5860,PHO54,4.217,PHO54,0.0,PHO54,1.296,1.009,0.6524,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12253453,2MASS J19143007+5056474,288.62534,50.946498999999996,12.558,6028,PHO1,4.013999999999999,FLK73,-0.04,KIC0,1.735,1.134,0.3059,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12253624,2MASS J19145319+5054466,288.72165,50.912941,12.600999999999999,5539,PHO1,3.9410000000000003,KIC0,-0.08,KIC0,1.786,1.016,0.251,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12254454,2MASS J19165345+5054371,289.22272000000004,50.910309000000005,13.405,5729,PHO1,4.166,KIC0,0.07,KIC0,1.3659999999999999,0.997,0.5515,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12255215,2MASS J19183972+5058560,289.66553,50.98222,13.289000000000001,5937,PHO54,3.9419999999999997,PHO54,-0.32,PHO54,1.794,1.027,0.2506,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12255217,2MASS J19184017+5057298,289.66742,50.958271,12.925999999999998,5655,PHO54,4.372,PHO54,-0.1,PHO54,1.015,0.885,1.192,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12255990,2MASS J19202002+5054588,290.08344,50.916351,11.99,5714,PHO1,4.309,FLK73,-0.08,KIC0,1.109,0.913,0.9435,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12256322,2MASS J19205789+5059110,290.24124,50.986408000000004,13.196,5995,PHO1,4.348,KIC0,-0.58,KIC0,1.011,0.832,1.1340000000000001,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12256366,2MASS J19210186+5055197,290.25777999999997,50.922160999999996,13.985,5710,PHO1,4.211,KIC0,-0.2,KIC0,1.215,0.875,0.6879,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12256407,2MASS J19210863+5054225,290.28595,50.906281,12.935,6057,PHO1,3.7569999999999997,FLK73,-0.12,KIC0,2.533,1.338,0.1159,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12256499,2MASS J19212107+5054513,290.3378,50.914260999999996,13.700999999999999,5635,PHO1,4.074,KIC0,-0.08,KIC0,1.4780000000000002,0.945,0.4122,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12256503,2MASS J19212170+5054010,290.34045,50.900299,13.652000000000001,5237,PHO1,3.7760000000000002,KIC0,-0.54,KIC0,1.945,0.824,0.1577,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12258021,2MASS J19251342+5054398,291.30593999999996,50.911079,12.645,5968,PHO1,3.887,FLK73,-0.36,KIC0,1.944,1.062,0.2037,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12258335,2MASS J19255823+5058195,291.49261,50.972091999999996,13.91,5350,PHO1,3.739,KIC0,-0.76,KIC0,2.006,0.804,0.1402,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12258473,2MASS J19261796+5059088,291.57486,50.985779,14.59,5988,PHO1,4.322,KIC0,-0.22,KIC0,1.1159999999999999,0.956,0.9678,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12258514,2MASS J19262207+5059140,291.59198,50.98724,8.077,5964,SPE72,4.111000000000001,AST10,0.0,SPE72,1.516,1.082,0.4374,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12258685,2MASS J19264427+5057138,291.68494,50.953419,13.491,5948,PHO54,4.254,PHO54,-0.06,PHO54,1.2429999999999999,1.012,0.7416,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,12264537,2MASS J19391937+5058264,294.83075,50.97401,12.562000000000001,5774,SPE68,3.765,SPE68,-0.42,SPE68,2.282,1.107,0.1311,DSEP,0,0,0,,2018-01-06 0
